Date,TripPast24Hrs,MilesTraveledToday,TotalAnnualMembership,24HrPassPurchased,3DayPassPurchased
1/22/2015,17435,15454426.0,127530.0,74,9
1/23/2015,17080,15471506.0,127545.0,95,14
1/24/2015,5275,15476781.0,127552.0,41,2
1/25/2015,10235,15487016.0,127559.0,202,4
1/26/2015,4537,15491553.0,127566.0,15,0
1/27/2015,1405,15492958.0,127569.0,36,1
1/28/2015,6223,15499181.0,127575.0,12,2
1/29/2015,9845,15509026.0,127586.0,31,3
1/30/2015,9943,15518969.0,127595.0,21,6
1/31/2015,5752,15524721.0,127596.0,38,2
2/1/2015,7214,15531935.0,127608.0,72,8
2/2/2015,1686,15533621.0,127608.0,6,0
2/3/2015,5443,15539064.0,127612.0,5,1
2/4/2015,9854,15548918.0,127624.0,27,1
2/5/2015,9977,15558895.0,127630.0,13,1
2/6/2015,9334,15568229.0,127635.0,26,4
2/7/2015,7346,15575575.0,127640.0,83,7
2/8/2015,7180,15582755.0,127642.0,65,7
2/9/2015,5717,15588472.0,127646.0,10,3
2/10/2015,11289,15599761.0,127652.0,36,5
2/11/2015,12453,15612214.0,127657.0,46,12
2/12/2015,12651,15624865.0,127667.0,45,4
2/13/2015,8595,15633460.0,127674.0,28,2
2/14/2015,5124,15638584.0,127678.0,54,2
2/15/2015,2837,15641421.0,127681.0,12,0
2/16/2015,4500,15645921.0,127682.0,19,2
2/17/2015,5289,15651210.0,127683.0,14,2
2/18/2015,10001,15661211.0,127693.0,35,6
2/19/2015,8485,15669696.0,127696.0,14,0
2/20/2015,6825,15676521.0,127700.0,14,3
2/21/2015,3453,15679974.0,127701.0,24,5
2/22/2015,4654,15684628.0,127706.0,55,4
2/23/2015,8343,15692971.0,127714.0,11,8
2/24/2015,8483,15701454.0,127729.0,12,1
2/25/2015,12057,15713511.0,127739.0,49,5
2/26/2015,11047,15724558.0,127747.0,26,7
2/27/2015,10861,15735419.0,127753.0,57,10
2/28/2015,6836,15742255.0,127754.0,71,3
3/1/2015,3169,15745424.0,127763.0,37,4
3/2/2015,8019,15753443.0,127770.0,27,3
3/3/2015,7178,15760621.0,127775.0,18,2
3/4/2015,8265,15768886.0,127779.0,28,4
3/5/2015,1821,15770707.0,127784.0,4,0
3/6/2015,5953,15776660.0,127792.0,19,6
3/7/2015,6255,15782915.0,127799.0,96,9
3/8/2015,8711,15791626.0,127819.0,245,16
3/9/2015,16365,15807991.0,127852.0,218,24
3/10/2015,13080,15821071.0,127886.0,126,17
3/11/2015,21728,15842799.0,127936.0,386,29
3/12/2015,19246,15862045.0,127977.0,195,22
3/13/2015,17850,15879895.0,128023.0,239,27
3/14/2015,4302,15884197.0,128041.0,60,5
3/15/2015,9676,15893873.0,128071.0,260,31
3/16/2015,18476,15912349.0,128108.0,273,35
3/17/2015,16287,15928636.0,128143.0,178,21
3/18/2015,15050,15943686.0,128169.0,110,15
3/19/2015,16699,15960385.0,128191.0,150,14
3/20/2015,8786,15969171.0,128204.0,58,6
3/21/2015,10236,15979407.0,128216.0,367,23
3/22/2015,10638,15990045.0,128249.0,381,10
3/23/2015,14669,16004714.0,128287.0,111,25
3/24/2015,17532,16022246.0,128313.0,168,34
3/25/2015,15851,16038097.0,128347.0,136,22
3/26/2015,16193,16054290.0,128385.0,125,25
3/27/2015,15433,16069723.0,128417.0,188,19
3/28/2015,1255,16070978.0,128431.0,10,2
3/29/2015,10585,16081563.0,128485.0,473,27
3/30/2015,19250,16100813.0,128527.0,244,53
3/31/2015,15199,16116012.0,128576.0,122,38
4/1/2015,21566,,,325,34
4/2/2015,26346,,,864,65
4/3/2015,15978,,,365,27
4/4/2015,15538,,,1029,46
4/5/2015,14962,,,1208,52
4/6/2015,25502,,,1065,73
4/7/2015,17640,,,270,33
4/8/2015,19223,,,276,30
4/9/2015,17723,,,163,20
4/10/2015,17648,,,289,37
4/11/2015,20451,,,1600,59
4/12/2015,21851,,,1951,87
4/13/2015,26980,,,603,73
4/14/2015,24452,,,334,53
4/15/2015,30184,,,733,84
4/16/2015,29273,,,617,57
4/17/2015,26164,,,671,81
4/18/2015,31024,,,3685,138
4/19/2015,23444,,,1851,103
4/20/2015,12080,,,96,23
4/21/2015,27057,,,608,88
4/22/2015,23893,,,374,51
4/23/2015,23886,,,311,61
4/24/2015,22605,,,421,37
4/25/2015,22963,,,2095,85
4/26/2015,23608,,,1999,128
4/27/2015,27657,,,609,99
4/28/2015,32481,,,893,98
4/29/2015,34427,,,1087,150
4/30/2015,31756,,,785,102
5/1/2015,30345,,,917,106
5/2/2015,28295,,,2799,138
5/3/2015,30446,,,3361,154
5/4/2015,35115,,,1397,191
5/5/2015,35990,,,987,145
5/6/2015,32788,,,712,90
5/7/2015,37762,,,1271,133
5/8/2015,37206,,,1596,170
5/9/2015,26813,,,2077,158
5/10/2015,28962,,,2444,189
5/11/2015,35068,,,1084,198
5/12/2015,38186,,,1103,179
5/13/2015,36162,,,891,119
5/14/2015,44429,,,4927,82
5/15/2015,37687,,,1665,181
5/16/2015,26142,,,2392,155
5/17/2015,34006,,,3499,189
5/18/2015,33527,,,1031,129
5/19/2015,36272,,,943,177
5/20/2015,36020,,,923,100
5/21/2015,33076,,,746,105
5/22/2015,33898,,,1356,150
5/23/2015,25985,,,2967,166
5/24/2015,27400,,,3689,156
5/25/2015,30636,,,3392,221
5/26/2015,38282,,,1202,188
5/27/2015,35952,,,879,124
5/28/2015,38291,,,1014,144
5/29/2015,40179,,,1648,134
5/30/2015,33503,,,3082,192
5/31/2015,21196,,,1606,105
6/1/2015,16079,,,162,41
6/2/2015,12706,,,75,35
6/3/2015,36345,,,1129,143
6/4/2015,34390,,,806,147
6/5/2015,32861,,,959,117
6/6/2015,27910,,,2457,144
6/7/2015,32881,,,3295,169
6/8/2015,35453,,,1045,168
6/9/2015,37322,,,889,140
6/10/2015,41386,,,1223,140
6/11/2015,39083,,,1060,137
6/12/2015,36801,,,1374,131
6/13/2015,31772,,,3045,168
6/14/2015,29829,,,2633,192
6/15/2015,26533,,,575,122
6/16/2015,33832,,,798,151
6/17/2015,40009,,,1145,160
6/18/2015,37326,,,792,144
6/19/2015,39350,,,1543,143
6/20/2015,24937,,,1747,125
6/21/2015,27486,,,2295,140
6/22/2015,39758,,,1282,202
6/23/2015,34182,,,824,147
6/24/2015,43484,,,1270,189
6/25/2015,41618,,,1166,135
6/26/2015,40599,,,1579,182
6/27/2015,16271,,,1143,65
6/28/2015,21588,,,1610,101
6/29/2015,39785,,,1452,196
6/30/2015,39839,,,1220,156
7/1/2015,39019,18894427.0,,1251,142
7/2/2015,36962,18931389.0,,1411,175
7/3/2015,27821,18959210.0,,2818,173
7/4/2015,22347,18981557.0,,3036,130
7/5/2015,26708,19008265.0,,2829,180
7/6/2015,36174,19044439.0,,1287,224
7/7/2015,37930,19082369.0,,1071,200
7/8/2015,35900,19118269.0,,823,139
7/9/2015,32734,19151003.0,,900,122
7/10/2015,39687,19190690.0,,1724,143
7/11/2015,32620,19223310.0,,3190,178
7/12/2015,31853,19255163.0,,2875,166
7/13/2015,39586,19294749.0,,1273,238
7/14/2015,36671,19331420.0,,754,145
7/15/2015,35855,19367275.0,,873,111
7/16/2015,43302,19410577.0,,1676,197
7/17/2015,40782,19451359.0,,1815,161
7/18/2015,29619,19480978.0,,2800,165
7/19/2015,29332,19510310.0,,2709,169
7/20/2015,35960,19546270.0,,1052,205
7/21/2015,39557,19585827.0,,1234,170
7/22/2015,43602,19629429.0,,1363,179
7/23/2015,43319,19672748.0,,1404,166
7/24/2015,41201,19713949.0,,1778,174
7/25/2015,32458,19746407.0,,3535,148
7/26/2015,31325,19777732.0,,2889,171
7/27/2015,39602,19817334.0,,1232,230
7/28/2015,41321,19858655.0,,1245,181
7/29/2015,40267,19898922.0,,1085,153
7/30/2015,31878,19930800.0,,785,108
7/31/2015,39360,19970160.0,,1723,177
8/1/2015,36088,20006248.0,,4286,234
8/2/2015,32482,20038730.0,,3189,204
8/3/2015,39912,20078642.0,,1400,230
8/4/2015,41672,20120314.0,,1393,168
8/5/2015,42149,20162463.0,,1357,160
8/6/2015,43455,20205918.0,,1498,170
8/7/2015,41967,20247885.0,,1862,154
8/8/2015,39866,20287751.0,,5101,205
8/9/2015,33654,20321405.0,,3425,177
8/10/2015,40718,20362123.0,,1518,228
8/11/2015,25692,20387815.0,,622,107
8/12/2015,44145,20431960.0,,1458,196
8/13/2015,43174,20475134.0,,1479,155
8/14/2015,40903,20516037.0,,1778,195
8/15/2015,38777,20554814.0,,4773,226
8/16/2015,30337,20585151.0,,2720,179
8/17/2015,37446,20622597.0,,1285,180
8/18/2015,39913,20662510.0,,1163,158
8/19/2015,40721,20703231.0,,1266,151
8/20/2015,39275,20742506.0,,1275,140
8/21/2015,38033,20780539.0,,1572,160
8/22/2015,34269,20814808.0,,3632,190
8/23/2015,33059,20847867.0,,2960,178
8/24/2015,38676,20886543.0,,1253,182
8/25/2015,41052,20927595.0,,1224,178
8/26/2015,42373,20969968.0,,1247,159
8/27/2015,42801,21012769.0,,1333,161
8/28/2015,41418,21054187.0,,1774,160
8/29/2015,34053,21088240.0,,3470,197
8/30/2015,32581,21120821.0,,2902,189
8/31/2015,40043,21160864.0,,1197,194
9/1/2015,43069,21203933.0,,1199,185
9/2/2015,43004,21246937.0,,1244,162
9/3/2015,42462,21289399.0,,1251,193
9/4/2015,39572,21328971.0,,1843,211
9/5/2015,33669,21362640.0,,4271,228
9/6/2015,32875,21395515.0,,4571,200
9/7/2015,33280,21428795.0,,3501,155
9/8/2015,42344,21471139.0,,1138,208
9/9/2015,43528,21514667.0,,1041,175
9/10/2015,22023,21536690.0,,416,77
9/11/2015,47206,21583896.0,,1929,207
9/12/2015,33282,21617178.0,,2620,192
9/13/2015,34308,21651486.0,,2814,215
9/14/2015,44367,21696523.0,,1751,240
9/15/2015,48402,21744925.0,,1533,227
9/16/2015,50780,21795705.0,,1424,199
9/17/2015,50275,21845980.0,,1508,206
9/18/2015,49946,21895926.0,,2090,226
9/19/2015,42653,21938579.0,,184,undefined
9/20/2015,40099,21978678.0,,3598,234
9/21/2015,47178,22025856.0,,1290,249
9/22/2015,48664,22074520.0,,1080,191
9/23/2015,48175,22122695.0,,1568,218
9/24/2015,52706,22175401.0,,1766,204
9/25/2015,51367,22226768.0,,2059,193
9/26/2015,42559,22269327.0,,3769,219
9/27/2015,38278,22307605.0,,2940,151
9/28/2015,48009,22355614.0,,1505,223
9/29/2015,48728,22404342.0,,1284,173
9/30/2015,39450,22443792.0,,744,77
10/1/2015,34719,21391023.0,150933.0,804,92
10/2/2015,9444,21400467.0,150976.0,65,4
10/3/2015,16564,21417031.0,151027.0,489,64
10/4/2015,30214,21447245.0,151167.0,2005,127
10/5/2015,44581,21491826.0,151361.0,1193,176
10/6/2015,49720,21541546.0,151461.0,1328,167
10/7/2015,50141,21591687.0,151579.0,1211,172
10/8/2015,50179,21641866.0,151968.0,1436,180
10/9/2015,37283,21679149.0,152132.0,1302,97
10/10/2015,39348,21718497.0,152260.0,3864,206
10/11/2015,38967,21757464.0,152421.0,4004,171
10/12/2015,45584,21803048.0,153049.0,2452,189
10/13/2015,49047,21852095.0,153382.0,1235,151
10/14/2015,50000,21902095.0,153619.0,1069,150
10/15/2015,48783,21950878.0,153784.0,1318,155
10/16/2015,46486,21997364.0,153866.0,1522,118
10/17/2015,31811,22029175.0,154026.0,2239,120
10/18/2015,23978,22053153.0,154092.0,1141,75
10/19/2015,36570,22089723.0,154422.0,661,116
10/20/2015,45377,22135100.0,154499.0,1093,147
10/21/2015,49121,22184221.0,154626.0,1339,162
10/22/2015,49604,22233825.0,154799.0,1342,177
10/23/2015,44681,22278506.0,154935.0,1429,123
10/24/2015,31713,22310219.0,155028.0,2254,101
10/25/2015,29289,22339508.0,155118.0,1761,90
10/26/2015,42166,22381674.0,155296.0,1039,154
10/27/2015,44553,22426227.0,155445.0,866,86
10/28/2015,20736,22446963.0,155572.0,128,25
10/29/2015,45359,22492322.0,155697.0,1179,167
10/30/2015,44521,22536843.0,155873.0,1558,154
10/31/2015,31759,22568602.0,156005.0,2206,145
11/1/2015,30622,22599224.0,156096.0,2090,111
11/2/2015,44534,22643758.0,156208.0,1316,190
11/3/2015,49326,22693084.0,156301.0,1567,166
11/4/2015,49487,22742571.0,156400.0,1217,139
11/5/2015,43006,22785577.0,156499.0,849,108
11/6/2015,47162,22832739.0,156561.0,1571,122
11/7/2015,35586,22868325.0,156647.0,2643,149
11/8/2015,32318,22900643.0,156743.0,2361,99
11/9/2015,42262,22942905.0,156820.0,899,102
11/10/2015,21585,22964490.0,156963.0,120,42
11/11/2015,37705,23002195.0,157038.0,712,95
11/12/2015,37319,23039514.0,157143.0,430,61
11/13/2015,38970,23078484.0,157226.0,892,78
11/14/2015,25300,23103784.0,157296.0,1349,72
11/15/2015,25991,23129775.0,157392.0,1497,78
11/16/2015,40916,23170691.0,157491.0,833,105
11/17/2015,38939,23209630.0,157570.0,488,66
11/18/2015,41486,23251116.0,157628.0,498,82
11/19/2015,21890,23273006.0,157666.0,167,37
11/20/2015,38205,23311211.0,157702.0,890,73
11/21/2015,28038,23339249.0,157731.0,1572,65
11/22/2015,23344,23362593.0,157781.0,905,39
11/23/2015,30136,23392729.0,157830.0,382,43
11/24/2015,32218,23424947.0,157870.0,392,43
11/25/2015,30295,23455242.0,157893.0,636,54
11/26/2015,13291,23468533.0,157907.0,1436,61
11/27/2015,22829,23491362.0,157929.0,1859,78
11/28/2015,15832,23507194.0,157952.0,1061,45
11/29/2015,18453,23525647.0,157997.0,888,45
11/30/2015,30221,23555868.0,158047.0,346,62
12/1/2015,18399,23574267.0,158067.0,61,22
12/2/2015,23782,23598049.0,158096.0,138,29
12/3/2015,33917,23631966.0,158130.0,348,42
12/4/2015,34737,23666703.0,158157.0,549,60
12/5/2015,26355,23693058.0,158183.0,1638,66
12/6/2015,24942,23718000.0,158214.0,1321,53
12/7/2015,34139,23752139.0,158251.0,554,84
12/8/2015,35614,23787753.0,158284.0,411,69
12/9/2015,35305,23823058.0,158317.0,355,33
12/10/2015,39099,23862157.0,158357.0,638,67
12/11/2015,39059,23901216.0,158388.0,822,63
12/12/2015,31956,23933172.0,158427.0,2192,51
12/13/2015,32001,23965173.0,158468.0,2470,68
12/14/2015,32518,23997691.0,158529.0,606,56
12/15/2015,38660,24036351.0,158572.0,606,54
12/16/2015,35643,24071994.0,158617.0,436,50
12/17/2015,21960,24093954.0,158643.0,120,26
12/18/2015,30699,24124653.0,158671.0,384,38
12/19/2015,17776,24142429.0,158692.0,527,31
12/20/2015,17029,24159458.0,158732.0,604,36
12/21/2015,29800,24189258.0,158772.0,494,29
12/22/2015,22941,24212199.0,158793.0,274,26
12/23/2015,14817,24227016.0,158825.0,172,19
12/24/2015,18445,24245461.0,158844.0,660,64
12/25/2015,12331,24257792.0,158883.0,2171,84
12/26/2015,13912,24271704.0,158933.0,1021,96
12/27/2015,13176,24284880.0,158993.0,1064,83
12/28/2015,18889,24303769.0,159046.0,756,69
12/29/2015,13347,24317116.0,159081.0,211,36
12/30/2015,22476,24339592.0,159148.0,888,57
12/31/2015,20375,24359967.0,159215.0,1072,54
1/1/2016,11009,24429.0,159362.0,919,51.0
1/2/2016,14587,29093.0,159403.0,877,34.0
1/3/2016,15499,29616.0,159459.0,784,27.0
1/4/2016,19593,36172.0,159502.0,166,33.0
1/5/2016,18053,32049.0,159534.0,121,22.0
1/6/2016,24569,40996.0,159564.0,265,27.0
1/7/2016,27773,45986.0,159588.0,318,24.0
1/8/2016,28709,47061.0,159621.0,364,28.0
1/9/2016,20846,37341.0,159654.0,632,20.0
1/10/2016,14275,25404.0,159682.0,391,18.0
1/11/2016,22937,37393.0,159731.0,155,32.0
1/12/2016,25211,38958.0,159761.0,151,23.0
1/13/2016,21133,31608.0,159792.0,82,15.0
1/14/2016,23780,37295.0,159813.0,123,29.0
1/15/2016,28435,45993.0,159841.0,379,27.0
1/16/2016,19178,35791.0,159885.0,803,37.0
1/17/2016,12024,20487.0,159910.0,387,22.0
1/18/2016,12718,19998.0,159931.0,123,13.0
1/19/2016,17281,26966.0,159957.0,64,12.0
1/20/2016,23419,35477.0,159972.0,126,11.0
1/21/2016,23671,36048.0,159991.0,133,15.0
1/22/2016,20950,31344.0,160004.0,115,6.0
1/23/2016,0,0.0,160005.0,0,0.0
1/24/2016,0,0.0,160013.0,0,0.0
1/25/2016,0,0.0,160020.0,0,0.0
1/26/2016,0,0.0,160028.0,0,0.0
1/27/2016,6760,13698.0,160039.0,54,6.0
1/28/2016,11944,22314.0,160053.0,81,9.0
1/29/2016,16028,26896.0,160064.0,118,27.0
1/30/2016,12964,23350.0,160084.0,328,23.0
1/31/2016,16112,31280.0,160118.0,533,17.0
2/1/2016,24334,42380.0,160160.0,202,31.0
2/2/2016,28527,47742.0,160189.0,280,31.0
2/3/2016,16203,24225.0,160216.0,63,12.0
2/4/2016,27765,47458.0,160247.0,304,24.0
2/5/2016,13669,25538.0,160257.0,102,7.0
2/6/2016,16933,38782.0,160280.0,586,35.0
2/7/2016,17605,31524.0,160316.0,622,30.0
2/8/2016,19026,28648.0,160335.0,80,20.0
2/9/2016,22740,40198.0,160364.0,156,9.0
2/10/2016,22418,38402.0,160395.0,130,17.0
2/11/2016,18747,27783.0,160425.0,87,15.0
2/12/2016,16445,27143.0,160450.0,104,16.0
2/13/2016,6625,11589.0,160459.0,46,4.0
2/14/2016,4652,6934.0,160468.0,78,4.0
2/15/2016,5883,8747.0,160480.0,43,1.0
2/16/2016,14225,27802.0,160505.0,53,19.0
2/17/2016,23572,38304.0,160528.0,182,26.0
2/18/2016,22261,34431.0,160550.0,202,26.0
2/19/2016,21959,35317.0,160568.0,268,17.0
2/20/2016,24484,53540.0,160618.0,1710,50.0
2/21/2016,20052,41645.0,160685.0,1228,29.0
2/22/2016,28233,48237.0,160749.0,455,37.0
2/23/2016,16133,26379.0,160784.0,62,10.0
2/24/2016,9761,14994.0,160814.0,38,3.0
2/25/2016,25102,42707.0,160849.0,237,23.0
2/26/2016,22574,36101.0,160887.0,254,19.0
2/27/2016,17226,37583.0,160910.0,706,18.0
2/28/2016,25440,61595.0,160982.0,2335,43.0
2/29/2016,27957,47933.0,161089.0,376,58.0
3/1/2016,30509,55160.0,161146.0,470,66.0
3/2/2016,26195,43535.0,161198.0,235,35.0
3/3/2016,24061,37848.0,161243.0,215,22.0
3/4/2016,17369,29100.0,161268.0,150,16.0
3/5/2016,18023,36875.0,161310.0,785,46.0
3/6/2016,18832,36377.0,161379.0,837,40.0
3/7/2016,31492,56232.0,161493.0,633,58.0
3/8/2016,36521,67958.0,161604.0,723,98.0
3/9/2016,41489,81662.0,161732.0,1226,125.0
3/10/2016,42252,82079.0,161867.0,1271,111.0
3/11/2016,38193,76636.0,161987.0,1266,79.0
3/12/2016,32770,81491.0,162086.0,3247,105.0
3/13/2016,27549,63214.0,162214.0,2216,67.0
3/14/2016,10930,16498.0,162289.0,70,17.0
3/15/2016,31595,57722.0,162380.0,582,79.0
3/16/2016,36067,68713.0,162482.0,930,78.0
3/17/2016,35390,65353.0,162583.0,785,98.0
3/18/2016,34647,69122.0,162670.0,933,87.0
3/19/2016,24048,49113.0,162733.0,1411,69.0
3/20/2016,16676,29737.0,162795.0,633,40.0
3/21/2016,26414,44457.0,162890.0,428,57.0
3/22/2016,33496,62248.0,163000.0,705,99.0
3/23/2016,40981,80289.0,163136.0,1279,120.0
3/24/2016,36495,67590.0,163216.0,1045,101.0
3/25/2016,34091,70525.0,163320.0,1684,128.0
3/26/2016,27474,67267.0,163407.0,2834,108.0
3/27/2016,22481,52462.0,163501.0,2080,67.0
3/28/2016,20344,35548.0,163589.0,375,60.0
3/29/2016,31481,55067.0,163681.0,588,97.0
3/30/2016,33674,61264.0,163770.0,769,64.0
3/31/2016,38192,79447.0,163865.0,1141,91.0
4/1/2016,34448,67595.0,163963.0,1113,82.0
4/2/2016,21838,46206.0,164031.0,1193,63.0
4/3/2016,15321,28615.0,164102.0,448,31.0
4/4/2016,12302,20143.0,164167.0,49,19.0
4/5/2016,26236,43723.0,164237.0,341,56.0
4/6/2016,29364,48901.0,164310.0,443,37.0
4/7/2016,30400,54591.0,164366.0,280,65.0
4/8/2016,30811,53039.0,164425.0,542,51.0
4/9/2016,12698,21151.0,164455.0,346,21.0
4/10/2016,23228,49190.0,164536.0,1508,48.0
4/11/2016,32048,59206.0,164632.0,668,82.0
4/12/2016,23765,43504.0,164703.0,316,50.0
4/13/2016,37538,71788.0,164790.0,761,106.0
4/14/2016,38502,88278.0,164885.0,963,93.0
4/15/2016,39676,86981.0,164996.0,1273,118.0
4/16/2016,36148,102228.0,165139.0,3726,141.0
4/17/2016,38838,115805.0,165354.0,4348,190.0
4/18/2016,43989,102730.0,165576.0,1595,197.0
4/19/2016,46075,107515.0,165812.0,1130,184.0
4/20/2016,44542,104249.0,166002.0,1160,116.0
4/21/2016,45568,104484.0,166153.0,1307,149.0
4/22/2016,48806,113556.0,166319.0,4230,105.0
4/23/2016,33631,96274.0,166462.0,3309,155.0
4/24/2016,37862,115132.0,166692.0,4026,177.0
4/25/2016,42303,100925.0,166902.0,1698,170.0
4/26/2016,34639,75454.0,167048.0,741,97.0
4/27/2016,41931,93272.0,167196.0,1395,110.0
4/28/2016,37428,74857.0,167311.0,927,95.0
4/29/2016,34878,78020.0,167439.0,1051,122.0
4/30/2016,38258,110776.0,167638.0,4244,165.0
5/1/2016,10697,29020.0,167721.0,260,24.0
5/2/2016,38536,84418.0,167842.0,967,152.0
5/3/2016,22858,57652.0,167987.0,350,45.0
5/4/2016,31619,67962.0,168111.0,449,84.0
5/5/2016,39903,80750.0,168262.0,970,107.0
5/6/2016,18860,42069.0,168326.0,275,45.0
5/7/2016,31078,78977.0,168427.0,2293,133.0
5/8/2016,31197,84464.0,168582.0,2773,157.0
5/9/2016,45724,103071.0,168779.0,1389,195.0
5/10/2016,44849,89755.0,168979.0,876,133.0
5/11/2016,51181,106139.0,169209.0,1531,147.0
5/12/2016,52273,115823.0,169407.0,1971,169.0
5/13/2016,32391,68317.0,169570.0,855,92.0
5/14/2016,42063,108807.0,169769.0,4186,212.0
5/15/2016,28662,64857.0,169933.0,1865,116.0
5/16/2016,42787,94791.0,170102.0,1362,186.0
5/17/2016,43396,80744.0,170276.0,1012,154.0
5/18/2016,44803,93320.0,170465.0,1120,121.0
5/19/2016,49184,104291.0,170680.0,1471,0.0
5/20/2016,52544,118192.0,170960.0,2349,0.0
5/21/2016,30524,72663.0,171147.0,2174,0.0
5/22/2016,37804,98270.0,171349.0,3159,0.0
5/23/2016,48578,109072.0,171680.0,1549,0.0
5/24/2016,34799,68156.0,171898.0,696,0.0
5/25/2016,53441,125803.0,172154.0,1702,0.0
5/26/2016,52134,124751.0,172386.0,1646,0.0
5/27/2016,46943,106768.0,172638.0,1988,0.0
5/28/2016,34233,95897.0,172831.0,3634,0.0
5/29/2016,36881,114069.0,173090.0,4820,0.0
5/30/2016,32627,94241.0,173422.0,2782,0.0
5/31/2016,49774,106059.0,174137.0,1492,0.0
6/1/2016,54662,127143.0,174344.0,1513,0.0
6/2/2016,54401,124918.0,174516.0,1649,0.0
6/3/2016,38975,85292.0,174633.0,1023,0.0
6/4/2016,40973,107610.0,174797.0,3824,0.0
6/5/2016,22395,54320.0,174912.0,1133,0.0
6/6/2016,52130,123879.0,175118.0,1861,0.0
6/7/2016,51761,114761.0,175293.0,1331,0.0
6/8/2016,42063,89460.0,175420.0,673,0.0
6/9/2016,52885,127585.0,175557.0,1556,0.0
6/10/2016,53235,119143.0,175697.0,2022,0.0
6/11/2016,40980,111784.0,175901.0,3432,0.0
6/12/2016,40636,117814.0,176087.0,3335,0.0
6/13/2016,49069,110720.0,176273.0,1364,0.0
6/14/2016,54813,116030.0,176467.0,1471,0.0
6/15/2016,55049,122197.0,176711.0,1524,0.0
6/16/2016,46198,100175.0,176865.0,1104,0.0
6/17/2016,54236,121671.0,177053.0,2677,0.0
6/18/2016,48901,143869.0,177210.0,6432,0.0
6/19/2016,45270,137558.0,177370.0,5555,0.0
6/20/2016,52247,119765.0,177660.0,1488,0.0
6/21/2016,53564,116215.0,177895.0,1331,0.0
6/22/2016,55749,119611.0,178168.0,1476,0.0
6/23/2016,53206,115262.0,178354.0,1253,0.0
6/24/2016,54186,123440.0,178545.0,2142,0.0
6/25/2016,43000,123815.0,178715.0,4069,0.0
6/26/2016,42992,117472.0,178893.0,3784,0.0
6/27/2016,47023,100253.0,179061.0,1400,0.0
6/28/2016,49593,99918.0,179215.0,1099,0.0
6/29/2016,54882,114793.0,179403.0,1402,0.0
6/30/2016,54843,125575.0,179625.0,1571,0.0
7/1/16,39665,82871.0,179756.0,1316,
7/2/16,35835,111151.0,179903.0,3596,
7/3/16,35347,111116.0,180016.0,4095,
7/4/16,34859,109745.0,180158.0,3826,
7/5/16,43736,92107.0,180338.0,1357,
7/6/16,51336,109240.0,180540.0,1288,
7/7/16,48724,99975.0,180725.0,1255,
7/8/16,44400,91632.0,180852.0,1258,
7/9/16,38138,107359.0,180990.0,2844,
7/10/16,41985,123282.0,181172.0,3280,
7/11/16,52853,122260.0,181381.0,1440,
7/12/16,56515,120414.0,181571.0,1472,
7/13/16,55471,121029.0,181748.0,1510,
7/14/16,50345,108541.0,181877.0,1326,
7/15/16,48558,104701.0,182016.0,1709,
7/16/16,38405,103429.0,182144.0,3281,
7/17/16,41346,120635.0,182314.0,3440,
7/18/16,43681,97216.0,182488.0,1062,
7/19/16,54587,116806.0,182624.0,1498,
7/20/16,57213,128799.0,182792.0,1601,
7/21/16,54832,128476.0,182950.0,1553,
7/22/16,49185,105666.0,183072.0,1701,
7/23/16,37522,101810.0,183177.0,2932,
7/24/16,39634,113680.0,183332.0,2966,
7/25/16,35376,85145.0,183473.0,920,
7/26/16,52904,108783.0,183595.0,1385,
7/27/16,54148,115744.0,183731.0,1403,
7/28/16,50134,98694.0,183846.0,1292,
7/29/16,37693,81355.0,183937.0,1441,
7/30/16,27780,72197.0,184039.0,2242,
7/31/16,27651,70377.0,184157.0,1641,
8/1/16,49395,101134.0,184325.0,1359,
8/2/16,56744,116187.0,184558.0,1636,
8/3/16,56992,118370.0,184766.0,1827,
8/4/16,56587,118563.0,184960.0,1778,
8/5/16,53286,116534.0,185186.0,2012,
8/6/16,44209,125188.0,185436.0,4159,
8/7/16,43631,116183.0,185682.0,3856,
8/8/16,52251,115847.0,185956.0,1753,
8/9/16,56101,114892.0,186223.0,1701,
8/10/16,50100,101761.0,186401.0,1158,
8/11/16,47420,93639.0,186596.0,1238,
8/12/16,44729,90685.0,186771.0,1467,
8/13/16,38903,100035.0,186990.0,3333,
8/14/16,32961,74055.0,187173.0,2154,
8/15/16,49056,107305.0,187394.0,1417,
8/16/16,50411,103010.0,187601.0,1295,
8/17/16,53983,113583.0,187820.0,1430,
8/18/16,53209,115041.0,187998.0,1459,
8/19/16,51658,110723.0,188186.0,1862,
8/20/16,45808,138864.0,188499.0,4385,
8/21/16,35041,96941.0,188725.0,2664,
8/22/16,54201,118995.0,188996.0,1679,
8/23/16,58665,127012.0,189297.0,1675,
8/24/16,58134,127066.0,189577.0,1597,
8/25/16,53480,111985.0,189856.0,1436,
8/26/16,52026,112005.0,190156.0,1878,
8/27/16,45673,120578.0,190480.0,3767,
8/28/16,44639,121056.0,190844.0,3560,
8/29/16,53279,115101.0,191255.0,1530,
8/30/16,57392,121098.0,191713.0,1510,
8/31/16,57200,118815.0,192380.0,1320,
9/1/16,38174,77415.0,192592.0,714,
9/2/16,52999,126790.0,192814.0,2314,
9/3/16,41629,117476.0,193055.0,4009,
9/4/16,46020,140347.0,193326.0,5467,
9/5/16,45431,118022.0,193677.0,3778,
